"resource","consumer" 
"Fragilariopsis","Gaetanus tenuispinus"
"Fragilariopsis","Hyperiella antarctica"
"Fragilariopsis","Hyperiella dilatata"
"Fragilariopsis","Lucicutia"
"Fragilariopsis","Metridia gerlachei"
"Fragilariopsis","Metridia lucens"
"Fragilariopsis","Microcalanus pygmaeus"
"Fragilariopsis","Microsetella norvegica"
"Fragilariopsis","Nematocarcinus lanceopes"
"Fragilariopsis","Oithona frigida"
"Fragilariopsis","Oithona similis"
"Fragilariopsis","Oncaea curvata"
"Fragilariopsis","Pasiphaea scotiae"
"Fragilariopsis","Pelagobia longicirrata"
"Fragilariopsis","Pleuromamma abdominalis"
"Fragilariopsis","Pleuromamma antarctica"
"Fragilariopsis","Podocopida"
"Fragilariopsis","Pyrostephos vanhoeffeni"
"Fragilariopsis","Racovitzanus antarcticus"
"Fragilariopsis","Rhincalanus gigas"
"Fragilariopsis","Rhynchonereella bongraini"
"Fragilariopsis","Salpa thompsoni"
"Fragilariopsis","Scaphocalanus australis"
"Fragilariopsis","Scolecithricella minor"
"Fragilariopsis","Thysanoessa vicina"
"Fragilariopsis","Tomopteris planktonis"
"Fragilariopsis","Tomopteris septentrionalis"
"Fragilariopsis","Triconia antarctica"
"Fragilariopsis","Vibilia antarctica"
"Gaetanus tenuispinus","Alacia hettacra"
"Gaetanus tenuispinus","Atolla wyvillei"
"Gaetanus tenuispinus","Austrinoecia isocheira"
"Gaetanus tenuispinus","Bathyteuthis abyssicola"
"Gaetanus tenuispinus","Batoteuthis skolops"
"Gaetanus tenuispinus","Beroe"
"Gaetanus tenuispinus","Borostomias antarcticus"
"Gaetanus tenuispinus","Brachioteuthis picta"
"Gaetanus tenuispinus","Callianira"
"Gaetanus tenuispinus","Calycopsis borchgrevinki"
"Gaetanus tenuispinus","Candacia"
"Gaetanus tenuispinus","Corycaeus"
"Gaetanus tenuispinus","Crossota brunnea"
"Gaetanus tenuispinus","Cyclothone"
"Gaetanus tenuispinus","Cyphocaris faurei"
"Gaetanus tenuispinus","Cyphocaris richardi"
"Gaetanus tenuispinus","Dimophyes arctica"
"Gaetanus tenuispinus","Diphyes antarctica"
"Gaetanus tenuispinus","Electrona antarctica"
"Gaetanus tenuispinus","Euchirella rostromagna"
"Gaetanus tenuispinus","Eudoxoides spiralis"
"Gaetanus tenuispinus","Eukrohnia hamata"
"Gaetanus tenuispinus","Euphausia frigida"
"Gaetanus tenuispinus","Euphausia superba"
"Gaetanus tenuispinus","Euphausia triacantha"
"Gaetanus tenuispinus","Gaetanus tenuispinus"
"Gaetanus tenuispinus","Galiteuthis glacialis"
"Gaetanus tenuispinus","Gigantocypris muelleri"
"Gaetanus tenuispinus","Gilia reticulata"
"Gaetanus tenuispinus","Gonatus antarcticus"
"Gaetanus tenuispinus","Gymnoscopelus bolini"
"Gaetanus tenuispinus","Gymnoscopelus braueri"
"Gaetanus tenuispinus","Gymnoscopelus nicholsi"
"Gaetanus tenuispinus","Halicreas minimum"
"Gaetanus tenuispinus","Heterorhabdus austrinus"
"Gaetanus tenuispinus","Hippopodiidae"
"Gaetanus tenuispinus","Krefftichthys anderssoni"
"Gaetanus tenuispinus","Marrus antarcticus"
"Gaetanus tenuispinus","Mastigoteuthis"
"Gaetanus tenuispinus","Megalocranchia"
"Gaetanus tenuispinus","Muggiaea bargmannae"
"Gaetanus tenuispinus","Nannobrachium achirus"
"Gaetanus tenuispinus","Neognathophausia gigas"
"Gaetanus tenuispinus","Notolepis coatsi"
"Gaetanus tenuispinus","Pandea rubra"
"Gaetanus tenuispinus","Pantachogon haeckeli"
"Gaetanus tenuispinus","Paraeuchaeta antarctica"
"Gaetanus tenuispinus","Paraeuchaeta barbata"
"Gaetanus tenuispinus","Paraeuchaeta biloba"
"Gaetanus tenuispinus","Paraeuchaeta rasa"
"Gaetanus tenuispinus","Paraphyllina ransoni"
"Gaetanus tenuispinus","Periphylla periphylla"
"Gaetanus tenuispinus","Petalidium foliaceum"
"Gaetanus tenuispinus","Phronima sedentaria"
"Gaetanus tenuispinus","Pleuragramma antarcticum"
"Gaetanus tenuispinus","Pleurobrachia"
"Gaetanus tenuispinus","Pleuromamma abdominalis"
"Gaetanus tenuispinus","Pleuromamma antarctica"
"Gaetanus tenuispinus","Pleuromamma robusta"
"Gaetanus tenuispinus","Primno macropa"
"Gaetanus tenuispinus","Protomyctophum bolini"
"Gaetanus tenuispinus","Protomyctophum choriodon"
"Gaetanus tenuispinus","Rosacea plicata"
"Gaetanus tenuispinus","Sagitta gazellae"
"Gaetanus tenuispinus","Sagitta marri"
"Gaetanus tenuispinus","Salpa thompsoni"
"Gaetanus tenuispinus","Scaphocalanus australis"
"Gaetanus tenuispinus","Scaphocalanus farrani"
"Gaetanus tenuispinus","Sergestes"
"Gaetanus tenuispinus","Slosarczykovia circumantarctica"
"Gaetanus tenuispinus","Solmundella bitentaculata"
"Gaetanus tenuispinus","Stoloteuthis leucoptera"
"Gaetanus tenuispinus","Stygiomedusa gigantea"
"Gaetanus tenuispinus","Themisto gaudichaudii"
"Gaetanus tenuispinus","Thysanoessa macrura"
"Gaetanus tenuispinus","Thysanoessa vicina"
"Gaetanus tenuispinus","Vanadis"
"Gaetanus tenuispinus","Zanclonia weldoni"
"Galiteuthis glacialis","Alluroteuthis antarcticus"
"Galiteuthis glacialis","Bathyteuthis abyssicola"
"Galiteuthis glacialis","Batoteuthis skolops"
"Galiteuthis glacialis","Dissostichus eleginoides"
"Galiteuthis glacialis","Filippovia knipovitchi"
"Galiteuthis glacialis","Galiteuthis glacialis"
"Galiteuthis glacialis","Gigantocypris muelleri"
"Galiteuthis glacialis","Gonatus antarcticus"
"Galiteuthis glacialis","Gymnoscopelus bolini"
"Galiteuthis glacialis","Histioteuthis eltaninae"
"Galiteuthis glacialis","Kondakovia longimana"
"Galiteuthis glacialis","Mastigoteuthis"
"Galiteuthis glacialis","Megalocranchia"
"Galiteuthis glacialis","Mesonychoteuthis hamiltoni"
"Galiteuthis glacialis","Psychroteuthis glacialis"
"Galiteuthis glacialis","Slosarczykovia circumantarctica"
"Gennadas kempi","Acanthephyra pelagica"
"Gennadas kempi","Calycopsis borchgrevinki"
"Gennadas kempi","Dimophyes arctica"
"Gennadas kempi","Diphyes antarctica"
"Gennadas kempi","Electrona antarctica"
"Gennadas kempi","Eudoxoides spiralis"
"Gennadas kempi","Gigantocypris muelleri"
"Gennadas kempi","Gilia reticulata"
"Gennadas kempi","Gymnoscopelus bolini"
"Gennadas kempi","Gymnoscopelus braueri"
"Gennadas kempi","Marrus antarcticus"
"Gennadas kempi","Muggiaea bargmannae"
"Gennadas kempi","Nannobrachium achirus"
"Gennadas kempi","Pandea rubra"
"Gennadas kempi","Pasiphaea scotiae"
"Gennadas kempi","Petalidium foliaceum"
"Gennadas kempi","Pleurobrachia"
"Gennadas kempi","Sergestes"
"Gigantocypris muelleri","Calycopsis borchgrevinki"
"Gigantocypris muelleri","Candacia"
"Gigantocypris muelleri","Corycaeus"
"Gigantocypris muelleri","Dimophyes arctica"
"Gigantocypris muelleri","Diphyes antarctica"
"Gigantocypris muelleri","Electrona antarctica"
"Gigantocypris muelleri","Eudoxoides spiralis"
"Gigantocypris muelleri","Euphausia frigida"
"Gigantocypris muelleri","Euphausia triacantha"
"Gigantocypris muelleri","Gigantocypris muelleri"
"Gigantocypris muelleri","Gilia reticulata"
"Gigantocypris muelleri","Gymnoscopelus braueri"
"Gigantocypris muelleri","Gymnoscopelus nicholsi"
"Gigantocypris muelleri","Hippopodiidae"
"Gigantocypris muelleri","Krefftichthys anderssoni"
"Gigantocypris muelleri","Melanostigma gelatinosum"
"Gigantocypris muelleri","Muggiaea bargmannae"
"Gigantocypris muelleri","Nannobrachium achirus"
"Gigantocypris muelleri","Notolepis coatsi"
"Gigantocypris muelleri","Pandea rubra"
"Gigantocypris muelleri","Pelagobia longicirrata"
"Gigantocypris muelleri","Protomyctophum bolini"
"Gigantocypris muelleri","Protomyctophum choriodon"
"Gigantocypris muelleri","Pyrostephos vanhoeffeni"
"Gigantocypris muelleri","Sagitta gazellae"
"Gigantocypris muelleri","Stygiomedusa gigantea"
"Gigantocypris muelleri","Vanadis"
"Gigantocypris muelleri","Zanclonia weldoni"
"Gilia reticulata","Acanthephyra pelagica"
"Gilia reticulata","Atolla wyvillei"
"Gilia reticulata","Boroecia antipoda"
"Gilia reticulata","Borostomias antarcticus"
"Gilia reticulata","Calanus propinquus"
"Gilia reticulata","Cyclothone"
"Gilia reticulata","Cyphocaris faurei"
"Gilia reticulata","Cyphocaris richardi"
"Gilia reticulata","Electrona antarctica"
"Gilia reticulata","Euchirella rostromagna"
"Gilia reticulata","Eurythenes obesus"
"Gilia reticulata","Gigantocypris muelleri"
"Gilia reticulata","Gymnoscopelus braueri"
"Gilia reticulata","Hyperia macrocephala"
"Gilia reticulata","Lucicutia"
"Gilia reticulata","Metridia gerlachei"
"Gilia reticulata","Metridia lucens"
"Gilia reticulata","Parandania boecki"
"Gilia reticulata","Paraphyllina ransoni"
"Gilia reticulata","Pasiphaea scotiae"
"Gilia reticulata","Pleuromamma abdominalis"
"Gilia reticulata","Pleuromamma antarctica"
"Gilia reticulata","Pleuromamma robusta"
"Gilia reticulata","Scaphocalanus australis"
"Gilia reticulata","Scaphocalanus farrani"
"Gilia reticulata","Scina"
"Gilia reticulata","Stygiomedusa gigantea"
"Gilia reticulata","Thysanoessa macrura"
"Gonatus antarcticus","Alluroteuthis antarcticus"
"Gonatus antarcticus","Dissostichus eleginoides"
"Gonatus antarcticus","Filippovia knipovitchi"
"Gonatus antarcticus","Galiteuthis glacialis"
"Gonatus antarcticus","Gigantocypris muelleri"
"Gonatus antarcticus","Gonatus antarcticus"
"Gonatus antarcticus","Gymnoscopelus bolini"
"Gonatus antarcticus","Histioteuthis eltaninae"
"Gonatus antarcticus","Kondakovia longimana"
"Gonatus antarcticus","Mastigoteuthis"
"Gonatus antarcticus","Megalocranchia"
"Gonatus antarcticus","Psychroteuthis glacialis"
"Gonatus antarcticus","Slosarczykovia circumantarctica"
"Grammatophora","Antarctomysis maxima"
"Grammatophora","Appendicularia"
"Grammatophora","Calanoides acutus"
"Grammatophora","Calanus propinquus"
"Grammatophora","Candacia"
"Grammatophora","Clio piatkowskii"
"Grammatophora","Clio pyramidata"
"Grammatophora","Corycaeus"
"Grammatophora","Cyphocaris faurei"
"Grammatophora","Cyphocaris richardi"
"Grammatophora","Euphausia frigida"
"Grammatophora","Euphausia superba"
"Grammatophora","Eusiroides stenopleura"
"Grammatophora","Foraminifera"
"Grammatophora","Gaetanus tenuispinus"
"Grammatophora","Hyperiella antarctica"
"Grammatophora","Hyperiella dilatata"
"Grammatophora","Lucicutia"
"Grammatophora","Metridia gerlachei"
"Grammatophora","Metridia lucens"
"Grammatophora","Microcalanus pygmaeus"
"Grammatophora","Microsetella norvegica"
"Grammatophora","Nematocarcinus lanceopes"
"Grammatophora","Oithona frigida"
"Grammatophora","Oithona similis"
"Grammatophora","Oncaea curvata"
"Grammatophora","Pasiphaea scotiae"
"Grammatophora","Pelagobia longicirrata"
"Grammatophora","Pleuromamma abdominalis"
"Grammatophora","Pleuromamma antarctica"
"Grammatophora","Podocopida"
"Grammatophora","Pyrostephos vanhoeffeni"
"Grammatophora","Racovitzanus antarcticus"
"Grammatophora","Rhincalanus gigas"
"Grammatophora","Rhynchonereella bongraini"
"Grammatophora","Salpa thompsoni"
"Grammatophora","Scaphocalanus australis"
"Grammatophora","Scolecithricella minor"
"Grammatophora","Thysanoessa vicina"
"Grammatophora","Tomopteris planktonis"
"Grammatophora","Tomopteris septentrionalis"
"Grammatophora","Triconia antarctica"
"Grammatophora","Vanadis"
"Grammatophora","Vibilia antarctica"
"Gymnoscopelus bolini","Alluroteuthis antarcticus"
"Gymnoscopelus bolini","Bathyteuthis abyssicola"
"Gymnoscopelus bolini","Batoteuthis skolops"
"Gymnoscopelus bolini","Benthalbella elongata"
"Gymnoscopelus bolini","Benthalbella macropinna"
"Gymnoscopelus bolini","Borostomias antarcticus"
"Gymnoscopelus bolini","Calycopsis borchgrevinki"
"Gymnoscopelus bolini","Cyclothone"
"Gymnoscopelus bolini","Desmonema glaciale"
"Gymnoscopelus bolini","Dimophyes arctica"
"Gymnoscopelus bolini","Diphyes antarctica"
"Gymnoscopelus bolini","Electrona antarctica"
"Gymnoscopelus bolini","Filippovia knipovitchi"
"Gymnoscopelus bolini","Galiteuthis glacialis"
"Gymnoscopelus bolini","Gigantocypris muelleri"
"Gymnoscopelus bolini","Gonatus antarcticus"
"Gymnoscopelus bolini","Gymnoscopelus bolini"
"Gymnoscopelus bolini","Gymnoscopelus braueri"
"Gymnoscopelus bolini","Histioteuthis eltaninae"
"Gymnoscopelus bolini","Kondakovia longimana"
"Gymnoscopelus bolini","Krefftichthys anderssoni"
"Gymnoscopelus bolini","Mastigoteuthis"
"Gymnoscopelus bolini","Megalocranchia"
"Gymnoscopelus bolini","Mesonychoteuthis hamiltoni"
"Gymnoscopelus bolini","Muggiaea bargmannae"
"Gymnoscopelus bolini","Pandea rubra"
"Gymnoscopelus bolini","Parandania boecki"
"Gymnoscopelus bolini","Pleuragramma antarcticum"
"Gymnoscopelus bolini","Pleurobrachia"
"Gymnoscopelus bolini","Psychroteuthis glacialis"
"Gymnoscopelus bolini","Slosarczykovia circumantarctica"
"Gymnoscopelus bolini","Stomias gracilis"
"Gymnoscopelus bolini","Zanclonia weldoni"
"Gymnoscopelus braueri","Alluroteuthis antarcticus"
"Gymnoscopelus braueri","Bathyteuthis abyssicola"
"Gymnoscopelus braueri","Batoteuthis skolops"
"Gymnoscopelus braueri","Benthalbella elongata"
"Gymnoscopelus braueri","Benthalbella macropinna"
"Gymnoscopelus braueri","Borostomias antarcticus"
"Gymnoscopelus braueri","Calycopsis borchgrevinki"
"Gymnoscopelus braueri","Cyclothone"
"Gymnoscopelus braueri","Desmonema glaciale"
"Gymnoscopelus braueri","Dimophyes arctica"
"Gymnoscopelus braueri","Diphyes antarctica"
"Gymnoscopelus braueri","Electrona antarctica"
"Gymnoscopelus braueri","Filippovia knipovitchi"
"Gymnoscopelus braueri","Galiteuthis glacialis"
"Gymnoscopelus braueri","Gigantocypris muelleri"
"Gymnoscopelus braueri","Gonatus antarcticus"
"Gymnoscopelus braueri","Gymnoscopelus bolini"
"Gymnoscopelus braueri","Gymnoscopelus braueri"
"Gymnoscopelus braueri","Histioteuthis eltaninae"
"Gymnoscopelus braueri","Kondakovia longimana"
"Gymnoscopelus braueri","Krefftichthys anderssoni"
"Gymnoscopelus braueri","Mastigoteuthis"
"Gymnoscopelus braueri","Megalocranchia"
"Gymnoscopelus braueri","Mesonychoteuthis hamiltoni"
"Gymnoscopelus braueri","Muggiaea bargmannae"
"Gymnoscopelus braueri","Pandea rubra"
"Gymnoscopelus braueri","Paradiplospinus gracilis"
"Gymnoscopelus braueri","Parandania boecki"
"Gymnoscopelus braueri","Pleuragramma antarcticum"
"Gymnoscopelus braueri","Pleurobrachia"
"Gymnoscopelus braueri","Psychroteuthis glacialis"
"Gymnoscopelus braueri","Slosarczykovia circumantarctica"
"Gymnoscopelus braueri","Stomias gracilis"
"Gymnoscopelus braueri","Zanclonia weldoni"
"Gymnoscopelus nicholsi","Alluroteuthis antarcticus"
"Gymnoscopelus nicholsi","Bathyteuthis abyssicola"
"Gymnoscopelus nicholsi","Batoteuthis skolops"
"Gymnoscopelus nicholsi","Benthalbella elongata"
"Gymnoscopelus nicholsi","Benthalbella macropinna"
"Gymnoscopelus nicholsi","Borostomias antarcticus"
"Gymnoscopelus nicholsi","Calycopsis borchgrevinki"
"Gymnoscopelus nicholsi","Cyclothone"
"Gymnoscopelus nicholsi","Desmonema glaciale"
"Gymnoscopelus nicholsi","Dimophyes arctica"
"Gymnoscopelus nicholsi","Diphyes antarctica"
"Gymnoscopelus nicholsi","Electrona antarctica"
"Gymnoscopelus nicholsi","Filippovia knipovitchi"
"Gymnoscopelus nicholsi","Galiteuthis glacialis"
"Gymnoscopelus nicholsi","Gigantocypris muelleri"
"Gymnoscopelus nicholsi","Gonatus antarcticus"
"Gymnoscopelus nicholsi","Gymnoscopelus bolini"
"Gymnoscopelus nicholsi","Gymnoscopelus braueri"
"Gymnoscopelus nicholsi","Histioteuthis eltaninae"
"Gymnoscopelus nicholsi","Kondakovia longimana"
"Gymnoscopelus nicholsi","Krefftichthys anderssoni"
"Gymnoscopelus nicholsi","Mastigoteuthis"
"Gymnoscopelus nicholsi","Megalocranchia"
"Gymnoscopelus nicholsi","Mesonychoteuthis hamiltoni"
"Gymnoscopelus nicholsi","Muggiaea bargmannae"
"Gymnoscopelus nicholsi","Pandea rubra"
"Gymnoscopelus nicholsi","Paradiplospinus gracilis"
"Gymnoscopelus nicholsi","Parandania boecki"
"Gymnoscopelus nicholsi","Pleuragramma antarcticum"
"Gymnoscopelus nicholsi","Pleurobrachia"
"Gymnoscopelus nicholsi","Psychroteuthis glacialis"
"Gymnoscopelus nicholsi","Slosarczykovia circumantarctica"
"Gymnoscopelus nicholsi","Stomias gracilis"
"Gymnoscopelus nicholsi","Zanclonia weldoni"
"Gymnoscopelus opisthopterus","Alluroteuthis antarcticus"
"Gymnoscopelus opisthopterus","Bathyteuthis abyssicola"
"Gymnoscopelus opisthopterus","Batoteuthis skolops"
"Gymnoscopelus opisthopterus","Benthalbella elongata"
"Gymnoscopelus opisthopterus","Benthalbella macropinna"
"Gymnoscopelus opisthopterus","Borostomias antarcticus"
"Gymnoscopelus opisthopterus","Calycopsis borchgrevinki"
"Gymnoscopelus opisthopterus","Cyclothone"
"Gymnoscopelus opisthopterus","Desmonema glaciale"
"Gymnoscopelus opisthopterus","Dimophyes arctica"
"Gymnoscopelus opisthopterus","Diphyes antarctica"
"Gymnoscopelus opisthopterus","Electrona antarctica"
"Gymnoscopelus opisthopterus","Filippovia knipovitchi"
"Gymnoscopelus opisthopterus","Galiteuthis glacialis"
"Gymnoscopelus opisthopterus","Gigantocypris muelleri"
"Gymnoscopelus opisthopterus","Gonatus antarcticus"
"Gymnoscopelus opisthopterus","Gymnoscopelus bolini"
"Gymnoscopelus opisthopterus","Gymnoscopelus braueri"
"Gymnoscopelus opisthopterus","Histioteuthis eltaninae"
"Gymnoscopelus opisthopterus","Kondakovia longimana"
"Gymnoscopelus opisthopterus","Krefftichthys anderssoni"
"Gymnoscopelus opisthopterus","Mastigoteuthis"
"Gymnoscopelus opisthopterus","Megalocranchia"
